state,time
967,1
1141,0
1184,1
1787,0
2269,1
2429,0
2472,1
3147,0
3707,1
3877,0
3920,1
4495,0
5025,1
5206,0
5249,1
5725,0
6336,1
6506,0
6548,1
7075,0
