"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684645137119739E9,"2023-05-21 13:58:57.120 UTC+09:00"
"PAUSE",3.800083241667016E1,1.684645175120411E9,"2023-05-21 13:59:35.120 UTC+09:00"
