"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.681911220803243E9,"2023-04-19 22:33:40.803 UTC+09:00"
"PAUSE",6.469592958339490E0,1.681911227272795E9,"2023-04-19 22:33:47.273 UTC+09:00"
