"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683887693860509E9,"2023-05-12 19:34:53.861 UTC+09:00"
"PAUSE",4.814668050000000E1,1.683887742007167E9,"2023-05-12 19:35:42.007 UTC+09:00"
