"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685255189621212E9,"2023-05-28 15:26:29.621 UTC+09:00"
"PAUSE",3.706792812500498E1,1.685255226689119E9,"2023-05-28 15:27:06.689 UTC+09:00"
