"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.675008382156768E9,"2023-01-30 01:06:22.157 UTC+09:00"
"PAUSE",3.225921583332820E0,1.675008385382647E9,"2023-01-30 01:06:25.383 UTC+09:00"
