"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685077521108249E9,"2023-05-26 14:05:21.108 UTC+09:00"
"PAUSE",5.634090795833617E1,1.685077577449175E9,"2023-05-26 14:06:17.449 UTC+09:00"
