"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682841474138980E9,"2023-04-30 16:57:54.139 UTC+09:00"
"PAUSE",1.285724733327515E1,1.682841486996335E9,"2023-04-30 16:58:06.996 UTC+09:00"
