"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686293462250156E9,"2023-06-09 15:51:02.250 UTC+09:00"
"PAUSE",5.511933262500679E1,1.686293517369261E9,"2023-06-09 15:51:57.369 UTC+09:00"
