"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684061918856115E9,"2023-05-14 19:58:38.856 UTC+09:00"
"PAUSE",2.960263133333501E1,1.684061948458729E9,"2023-05-14 19:59:08.459 UTC+09:00"
