"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683878082793091E9,"2023-05-12 16:54:42.793 UTC+09:00"
"PAUSE",5.346302712500028E1,1.683878136256171E9,"2023-05-12 16:55:36.256 UTC+09:00"
