"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683376731798168E9,"2023-05-06 21:38:51.798 UTC+09:00"
"PAUSE",4.341081816666701E1,1.683376775208062E9,"2023-05-06 21:39:35.208 UTC+09:00"
