"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674468242112392E9,"2023-01-23 19:04:02.112 UTC+09:00"
"PAUSE",4.149476041666276E0,1.674468246261810E9,"2023-01-23 19:04:06.262 UTC+09:00"
