"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684473830726606E9,"2023-05-19 14:23:50.727 UTC+09:00"
"PAUSE",4.149814979166695E1,1.684473872223469E9,"2023-05-19 14:24:32.223 UTC+09:00"
