"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683366426334563E9,"2023-05-06 18:47:06.335 UTC+09:00"
"PAUSE",5.883859145833412E1,1.683366485172029E9,"2023-05-06 18:48:05.172 UTC+09:00"
