"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683379603533483E9,"2023-05-06 22:26:43.533 UTC+09:00"
"PAUSE",4.409833891666494E1,1.683379647632015E9,"2023-05-06 22:27:27.632 UTC+09:00"
