"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676357867229828E9,"2023-02-14 15:57:47.230 UTC+09:00"
"PAUSE",3.147066583158448E0,1.676357870376844E9,"2023-02-14 15:57:50.377 UTC+09:00"
