"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.474583334E-3,2.875757408E1,-4.896117401E1,2.165623093E1
1.844958333E-2,2.897136497E1,-4.891476440E1,2.141453934E1
2.842358333E-2,2.908119202E1,-4.898281097E1,2.143399048E1
3.839858333E-2,2.875926208E1,-4.879242706E1,2.176690292E1
4.837358333E-2,2.887147141E1,-4.868445587E1,2.188343048E1
5.834758333E-2,2.872417831E1,-4.888560486E1,2.173832703E1
6.832258333E-2,2.873688126E1,-4.896260071E1,2.166286087E1
7.829758333E-2,2.880455017E1,-4.894287109E1,2.135034180E1
8.827158333E-2,2.859378815E1,-4.889611053E1,2.146791458E1
9.824658333E-2,2.887269020E1,-4.910663605E1,2.160396576E1
1.082215833E-1,2.878342819E1,-4.891570282E1,2.165565491E1
1.181955833E-1,2.905138969E1,-4.879057312E1,2.170276451E1
1.281705833E-1,2.896972275E1,-4.875029755E1,2.171084595E1
1.381455833E-1,2.907296181E1,-4.876530457E1,2.206552505E1
1.481195833E-1,2.887272644E1,-4.883543396E1,2.167734528E1
1.580945833E-1,2.906878281E1,-4.866686249E1,2.162890244E1
1.680695833E-1,2.885857964E1,-4.860794830E1,2.160028076E1
1.780435833E-1,2.904607773E1,-4.858164215E1,2.151751137E1
1.880185833E-1,2.913796425E1,-4.868966675E1,2.187554550E1
1.979935833E-1,2.909869766E1,-4.865503693E1,2.196147537E1
2.079675833E-1,2.910445023E1,-4.868447876E1,2.177524185E1
2.179425833E-1,2.909732437E1,-4.891074371E1,2.174576187E1
2.279175833E-1,2.922269440E1,-4.870510101E1,2.172750473E1
2.378915833E-1,2.899592590E1,-4.871640778E1,2.165074158E1
2.478665833E-1,2.909239388E1,-4.854762268E1,2.198435211E1
2.578415833E-1,2.908707047E1,-4.859638214E1,2.147261238E1
2.678155833E-1,2.888491821E1,-4.854351807E1,2.149687386E1
2.777905833E-1,2.909165955E1,-4.858305359E1,2.164669037E1
2.877655833E-1,2.910275459E1,-4.871542358E1,2.166631889E1
2.977395833E-1,2.924570084E1,-4.879201508E1,2.142462540E1
3.077145833E-1,2.885750771E1,-4.901634216E1,2.130495834E1
3.176895833E-1,2.902775192E1,-4.875502777E1,2.134734344E1
3.276635833E-1,2.889617729E1,-4.872309113E1,2.145720482E1
3.376385833E-1,2.906122208E1,-4.873020935E1,2.121344376E1
3.476135833E-1,2.906771851E1,-4.863973999E1,2.152951050E1
3.575875833E-1,2.903268242E1,-4.859550476E1,2.188455963E1
3.675625833E-1,2.879297256E1,-4.868090820E1,2.135166550E1
3.775368333E-1,2.902979660E1,-4.880990601E1,2.165636253E1
3.875108333E-1,2.893511772E1,-4.891506195E1,2.143580818E1
3.974858333E-1,2.908009720E1,-4.901490784E1,2.151473618E1
4.074608333E-1,2.878286743E1,-4.882952881E1,2.137837219E1
4.174348333E-1,2.902271652E1,-4.866601562E1,2.135790253E1
4.274098333E-1,2.886516190E1,-4.887599182E1,2.125636292E1
4.373848333E-1,2.900569534E1,-4.876820374E1,2.134056473E1
4.473588333E-1,2.921577454E1,-4.898576355E1,2.123358154E1
4.573338333E-1,2.916570663E1,-4.901448059E1,2.141585350E1
4.673088333E-1,2.909579659E1,-4.909297943E1,2.148312187E1
4.772828333E-1,2.899696732E1,-4.891579437E1,2.170134163E1
4.872578333E-1,2.902960587E1,-4.915191650E1,2.166124344E1
4.972328333E-1,2.902816772E1,-4.903771973E1,2.155891037E1
5.072068333E-1,2.908391953E1,-4.895458984E1,2.187004852E1
5.171818333E-1,2.887068176E1,-4.897558594E1,2.151175499E1
5.271568333E-1,2.898928833E1,-4.889339447E1,2.125318146E1
5.371308333E-1,2.887607193E1,-4.882981110E1,2.135735512E1
5.471058333E-1,2.908251572E1,-4.892002869E1,2.136806488E1
5.570808333E-1,2.901315308E1,-4.880815887E1,2.132159805E1
5.670558333E-1,2.892698669E1,-4.876280212E1,2.144643784E1
5.770298333E-1,2.886391830E1,-4.884573364E1,2.121006203E1
5.870048333E-1,2.905447388E1,-4.889681244E1,2.108409119E1
5.969788333E-1,2.883138847E1,-4.899639893E1,2.155290794E1
6.069538333E-1,2.908267975E1,-4.897175598E1,2.160858345E1
6.169288333E-1,2.911402893E1,-4.888644409E1,2.175675201E1
6.269028333E-1,2.887004852E1,-4.868929291E1,2.165250587E1
6.368778333E-1,2.883785629E1,-4.870938110E1,2.147953224E1
6.468528333E-1,2.905081177E1,-4.858675385E1,2.163677788E1
6.568278333E-1,2.894299889E1,-4.878388214E1,2.147372437E1
6.668018333E-1,2.888203430E1,-4.864517212E1,2.151372910E1
6.767768333E-1,2.906651878E1,-4.888721466E1,2.139260483E1
6.867518333E-1,2.937359619E1,-4.885905457E1,2.147879601E1
6.967258333E-1,2.930471039E1,-4.885491943E1,2.161108017E1
7.067008333E-1,2.939360809E1,-4.859545898E1,2.159478188E1
7.166758333E-1,2.919055939E1,-4.866888428E1,2.181920433E1
7.266498333E-1,2.932067680E1,-4.859830475E1,2.154107857E1
7.366248333E-1,2.926990128E1,-4.862951660E1,2.171933174E1
7.465998333E-1,2.927743530E1,-4.865608978E1,2.181323624E1
7.565738333E-1,2.913501740E1,-4.871092987E1,2.165447998E1
7.665488333E-1,2.886806488E1,-4.858339691E1,2.207338905E1
7.765238333E-1,2.903732681E1,-4.854110718E1,2.184950256E1
7.864978333E-1,2.920826149E1,-4.851805878E1,2.184593964E1
7.964728333E-1,2.913010025E1,-4.862626648E1,2.171079063E1
8.064478333E-1,2.884391785E1,-4.871951294E1,2.209186172E1
8.164218333E-1,2.887816620E1,-4.860022736E1,2.138004494E1
8.263968333E-1,2.890573883E1,-4.843216705E1,2.099299812E1
8.363718333E-1,2.903560638E1,-4.871678925E1,2.076614761E1
8.463458333E-1,2.869795227E1,-4.876635742E1,2.114397621E1
8.563208333E-1,2.859946060E1,-4.853890991E1,2.141276169E1
8.662958333E-1,2.877276421E1,-4.866708374E1,2.124106407E1
8.762698333E-1,2.879817200E1,-4.875433350E1,2.102374077E1
8.862448333E-1,2.882441711E1,-4.876572418E1,2.137262535E1
8.962198333E-1,2.882625580E1,-4.881754303E1,2.113084030E1
9.061938333E-1,2.880855942E1,-4.884491730E1,2.103452682E1
9.161688333E-1,2.899500084E1,-4.874472046E1,2.134329605E1
