"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685255879468670E9,"2023-05-28 15:37:59.469 UTC+09:00"
"PAUSE",4.671807974998956E1,1.685255926186760E9,"2023-05-28 15:38:46.187 UTC+09:00"
