state,time
1371,1
1540,0
1590,1
2168,0
2814,1
2978,0
3032,1
3570,0
4128,1
4299,0
4347,1
4800,0
5468,1
5635,0
5687,1
6350,0
6964,1
7126,0
7177,1
7821,0
