"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684648658506522E9,"2023-05-21 14:57:38.507 UTC+09:00"
"PAUSE",5.484455283333227E1,1.684648713352147E9,"2023-05-21 14:58:33.352 UTC+09:00"
