"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684063878452559E9,"2023-05-14 20:31:18.453 UTC+09:00"
"PAUSE",5.601394641666411E1,1.684063934465802E9,"2023-05-14 20:32:14.466 UTC+09:00"
