"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682840478315294E9,"2023-04-30 16:41:18.315 UTC+09:00"
"PAUSE",1.109217224991880E1,1.682840489407960E9,"2023-04-30 16:41:29.408 UTC+09:00"
