"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683130331526054E9,"2023-05-04 01:12:11.526 UTC+09:00"
"PAUSE",5.152664654166438E1,1.683130383052079E9,"2023-05-04 01:13:03.052 UTC+09:00"
