"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683379476741681E9,"2023-05-06 22:24:36.742 UTC+09:00"
"PAUSE",4.292649199999869E1,1.683379519668361E9,"2023-05-06 22:25:19.668 UTC+09:00"
