"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682909120493341E9,"2023-05-01 11:45:20.493 UTC+09:00"
"PAUSE",2.640731949987821E1,1.682909146900850E9,"2023-05-01 11:45:46.901 UTC+09:00"
