state,time
1122,1
1422,0
1463,1
1751,0
2738,1
3048,0
3094,1
4011,0
4916,1
5232,0
5273,1
5788,0
6622,1
6926,0
6966,1
7317,0
8083,1
8381,0
8424,1
8661,0
