"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676469823275804E9,"2023-02-15 23:03:43.276 UTC+09:00"
"PAUSE",3.927930916666810E0,1.676469827203675E9,"2023-02-15 23:03:47.204 UTC+09:00"
