state,time
1261,1
1564,0
1607,1
2229,0
3044,1
3336,0
3381,1
4178,0
4835,1
5122,0
5166,1
5556,0
6173,1
6458,0
6504,1
6935,0
7493,1
7792,0
7837,1
8183,0
