state,time
1087,1
1381,0
1423,1
2048,0
2953,1
3243,0
3286,1
3894,0
4697,1
4989,0
5033,1
5557,0
6274,1
6568,0
6609,1
7443,0
8397,1
8687,0
8733,1
9525,0
