"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683130171356973E9,"2023-05-04 01:09:31.357 UTC+09:00"
"PAUSE",4.739614916665596E1,1.683130218752551E9,"2023-05-04 01:10:18.753 UTC+09:00"
