"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676358567192632E9,"2023-02-14 16:09:27.193 UTC+09:00"
"PAUSE",3.297702208394185E0,1.676358570490282E9,"2023-02-14 16:09:30.490 UTC+09:00"
