state,time
1411,1
1580,0
1627,1
2110,0
2929,1
3093,0
3142,1
3587,0
4334,1
4505,0
4556,1
5017,0
5706,1
5891,0
5941,1
6325,0
7074,1
7244,0
7289,1
7756,0
