"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684473530723871E9,"2023-05-19 14:18:50.724 UTC+09:00"
"PAUSE",4.190217829166659E1,1.684473572624755E9,"2023-05-19 14:19:32.625 UTC+09:00"
