"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684474380136203E9,"2023-05-19 14:33:00.136 UTC+09:00"
"PAUSE",5.307071233333363E1,1.684474433205270E9,"2023-05-19 14:33:53.205 UTC+09:00"
