"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684075838005660E9,"2023-05-14 23:50:38.006 UTC+09:00"
"PAUSE",3.889040566666517E1,1.684075876895374E9,"2023-05-14 23:51:16.895 UTC+09:00"
