"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683380932063066E9,"2023-05-06 22:48:52.063 UTC+09:00"
"PAUSE",4.615631583333379E1,1.683380978219356E9,"2023-05-06 22:49:38.219 UTC+09:00"
