"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682324302470031E9,"2023-04-24 17:18:22.470 UTC+09:00"
"PAUSE",1.167467762500746E1,1.682324314144643E9,"2023-04-24 17:18:34.145 UTC+09:00"
