"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683977165729036E9,"2023-05-13 20:26:05.729 UTC+09:00"
"PAUSE",4.086808070833286E1,1.683977206597170E9,"2023-05-13 20:26:46.597 UTC+09:00"
