"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676706771865822E9,"2023-02-18 16:52:51.866 UTC+09:00"
"PAUSE",2.834502750018146E0,1.676706774700281E9,"2023-02-18 16:52:54.700 UTC+09:00"
