"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684937651221989E9,"2023-05-24 23:14:11.222 UTC+09:00"
"PAUSE",6.121289399999660E1,1.684937712434898E9,"2023-05-24 23:15:12.435 UTC+09:00"
