"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685256586341214E9,"2023-05-28 15:49:46.341 UTC+09:00"
"PAUSE",4.974034637500881E1,1.685256636081571E9,"2023-05-28 15:50:36.082 UTC+09:00"
