Var1,Var2,Var3
-27.0732707849729,68.1216329674635,-10.2271492581994
-27.6617089796427,68.6608684200957,-11.384716254932
-25.887053464251,68.5007573234708,-13.4767172054456
-25.6515952517763,66.8565209727354,-11.0469310935849
-26.8161413424855,68.8933206910279,-12.3403349204175
-28.0229973550053,72.9861046439004,-15.7419812483105
-31.026480368217,72.6653293023976,-13.1356108260134
-30.4888723263637,71.2007247030997,-14.3194699788291
-31.6644488771599,75.0527510864008,-14.1294496704211
-29.648252860573,72.4391856569096,-15.3097253904562
-28.9682244294926,72.6178870181445,-13.2945279777297
-28.592944203665,72.3715021790796,-13.2239071862835
-27.6835766113156,72.1610620561035,-13.4000832923296
-27.3309923885517,71.9953425589474,-11.849579034996
-28.4374469468685,74.0598667571859,-12.1548944402439
-29.0723790479409,73.4131489288622,-12.8932724033605
-28.0757622670175,71.0177422487575,-11.9534272655688
-27.5306382852612,71.811951107761,-13.7135773828213
-27.3440571108351,73.8045533634592,-13.3350305066962
-27.6574223879758,73.6635980441451,-14.1577724814928
-28.5425712491593,71.3285131003559,-12.8853319001066
-28.9926602846641,71.391430944246,-11.8686935698526
-28.3212781704171,73.3619289640836,-12.9963935123198
-29.0079503169534,72.6897373504286,-15.3715905430759
-28.080595577556,72.0571429780986,-13.1172490313731
-28.4305797732408,69.9082023409979,-15.7582257068013
-28.6763538001527,68.9925504996053,-15.5102753598639
-28.7543784785292,70.9642175463773,-14.1357969683439
-26.9161472203468,70.4970213579804,-14.3539759158263
-27.4961208291042,68.1249569445324,-14.1243066681905
-28.4996415413538,69.1052276602459,-15.9584748035455
-31.2428538122243,71.021835110281,-14.2087401311593
-27.984348143126,68.8551855750152,-16.0686910737693
-29.3511394227842,72.8292768307265,-14.8330523035409
-30.3042842637452,71.9041261290097,-14.7016622304021
-30.8029171705078,72.9620017468872,-14.9585573183947
-29.2580253382277,73.8479879563393,-13.1975430232092
-29.4235411899951,73.2818190594621,-15.3844190479803
-27.9863411097353,70.8304396221815,-15.8796957315327
-30.7776564571452,73.0877665721333,-14.4730184024581
-30.097961487176,72.8373327894698,-14.365062498431
-27.5271941304306,70.3455197178971,-15.6423682063422
-30.3627115102823,73.0235363834002,-14.6056731999526
-28.9971822551897,72.2111505129265,-14.0611333896346
-29.4812520781374,71.5836402156288,-14.0179068743561
-28.0861207711417,71.9729419134628,-11.7174063559673
-27.8479841994231,72.6095987816135,-14.0223799356938
-27.8300631139877,74.6490095490664,-12.5825819788961
-28.6142087532323,72.5501394271547,-12.7213234739837
-27.6922283053833,73.9024263164167,-13.4414967755199
-30.1406276462629,70.4953647094494,-14.5387255855541
-25.8586111920362,67.6198512934117,-14.8563548410557
-24.7583904254718,68.0335588887587,-15.5952535751049
-29.382900020587,69.2196396190673,-14.1782031828648
-29.2691998241744,69.5043835262771,-14.2640200399943
-29.8987305211502,73.6483054822649,-11.4889346504739
-27.9615438216399,72.2282026868064,-13.3141241371729
-29.100996571076,72.2646498722859,-11.4387574316312
-28.5731719762311,71.3182265008594,-12.9627076109755
-28.3950725803382,72.8985438087258,-13.9472502568649
