Var1,Var2,Var3
-102.699774900309,244.707142409927,-182.213387076587
-103.858068118198,249.370177508443,-176.775356799194
-103.471890830952,249.613171140133,-178.289713935743
-103.441529909153,249.387912064629,-179.371530037623
-101.892376110018,250.383610563027,-176.889849401288
-105.479677232981,253.855327710829,-178.228480626145
-105.862421878759,247.155516684862,-184.367537438242
-106.181217690773,253.686179188864,-178.075330023098
-107.482731866436,258.063127015902,-174.78382242185
-106.755486777051,256.795127717265,-176.330529370323
-105.144700838675,253.379505974481,-173.924985280277
-103.143793503945,251.855484785896,-173.840702066099
-103.918051219971,256.177512460783,-171.738713872826
-103.29185551133,255.061514672987,-172.707629363338
-103.590500610564,255.376522097681,-171.329067259787
-102.937875769404,251.589999724384,-174.92500287337
-101.625075720314,254.4204997834,-171.145634529366
-103.238832092699,251.874357234313,-175.325434260234
-103.400044537153,254.008268168057,-170.814150454521
-103.789168248418,254.200002944496,-170.292404998205
-102.198370876982,246.636672615445,-180.680448121263
-101.169391350511,251.87885990323,-173.370805576067
-101.40821733156,247.149743124798,-178.467486314194
-105.266155786916,253.225376887176,-174.149184651545
-105.314131103828,250.786272058682,-176.070287663604
-102.472789384615,254.086244520263,-170.644588722652
-103.480353092852,251.53225545224,-174.838856842384
-105.436170071554,253.213274915841,-169.761117611311
-103.954702878964,251.648166857825,-173.018521448535
-105.348317120862,254.171387562182,-171.244610135578
-105.997394961303,254.88940289199,-175.530452973342
-106.163069933289,254.358404945817,-176.222706398082
-105.185864607963,254.172350853204,-174.100736651483
-108.083143152263,252.300408564957,-179.13690265237
-107.470277877626,253.310897289375,-176.078204408063
-100.281176449542,248.671727787775,-177.020460844699
-101.693364360316,250.525205351372,-176.069965509801
-102.062394490006,251.433409300559,-174.77184378699
-101.866529563837,252.913547684087,-172.666620533482
-102.379922569683,252.897280754079,-173.672572648219
-107.350278524274,251.186964555031,-185.372917383247
-109.423495084633,250.017813700435,-189.492534348519
-108.640176688902,256.126732342945,-182.893756470985
-109.157944304472,252.731365424722,-184.744145815868
-107.956053031593,256.941760798187,-181.527261447715
-103.999985837835,252.591003280303,-175.571416885377
-104.17419732703,252.925683871194,-177.432095966164
-105.240915399874,249.361789388619,-179.812805295314
-102.915855801464,250.441670207828,-180.123309202133
-103.301474611588,251.284595078634,-177.173115295945
-102.556832932967,256.767157243933,-172.164300397562
-106.203739764598,253.524600350296,-176.676637049182
-104.875947399816,250.479702751223,-176.3063919793
-103.325832748818,251.946096830679,-174.084663622294
-103.805742661803,252.607915402927,-174.190653150919
-100.754248722693,249.484055498657,-175.971423491642
-100.715500269628,249.682858873747,-176.20019502374
-104.090283656412,252.627981756964,-172.950785787975
-103.44034657844,250.60775766883,-176.199370579807
-104.004968209579,253.986079945834,-170.626432687387
