Var1,Var2,Var3
-58.2328877270357,110.843336911207,-110.486823330631
-57.8373230030925,108.201104865973,-110.294857216101
-56.4929478528594,109.279458669757,-113.220330752169
-58.15165789586,108.828621313324,-110.911979397181
-56.4601370147678,108.524790518578,-110.453493905886
-55.9898970013519,105.285920854587,-121.241258707834
-58.8490362801395,109.328336544314,-118.482488543025
-57.1544091207294,109.936157207769,-117.776263326562
-59.1742817822854,110.294291856673,-116.902149402489
-56.9534479894022,108.926497014142,-118.489601200816
-55.0043393620774,107.448570776792,-112.301572966986
-56.0043546927869,107.623511438242,-112.357697605651
-54.7251701731045,106.799803877287,-114.326647272577
-54.9979461305701,106.996143181248,-113.764956831853
-55.3390889904052,109.071494806904,-113.09678903365
-56.2854146330948,108.672008673756,-112.194153158969
-55.2628329483976,110.560875975639,-111.703004506353
-55.1952211933579,108.566908610734,-112.445573438204
-55.5831689466977,107.668001694395,-112.235256227423
-56.541243372216,110.040182233933,-111.157665616461
-56.5207021792899,107.68740996689,-113.621979984125
-57.5616716414452,107.847391748157,-112.128344666803
-54.9818271137237,107.194469777372,-114.835995300995
-56.9294033027177,108.082942798898,-112.971635229616
-55.560164809071,109.222724010154,-112.596366075515
-58.9007614824966,112.026034177821,-112.753544519878
-57.7880993556474,109.242599417083,-115.906883218392
-59.7199805534562,111.077600048662,-112.904168712072
-59.1055103497744,109.219084216092,-113.662494815735
-52.8802766957212,111.469829520972,-114.593258279032
-54.4649705280721,108.869467466119,-114.29287814022
-54.8340658621046,106.272609353187,-114.915396845836
-53.7449437098164,108.294808651772,-110.960694329745
-57.259909456507,107.488246025802,-111.86822640691
-55.0268528717846,106.637238184514,-111.624374399842
-56.4419420728258,106.170723157061,-121.01734513055
-59.1219613995104,106.488949833351,-116.734350292486
-59.2980841327626,107.121936639623,-117.851029625059
-59.8004194985215,108.268242277302,-115.968898175055
-59.5468951538689,108.358890510309,-117.159797894523
-56.8599336521835,106.638738430765,-109.388390727848
-58.2197100535247,108.483807922935,-108.245186204064
-56.9187876366862,111.12663182191,-112.583534592934
-57.3275540559269,109.003341752884,-108.867170115281
-54.6447492661007,109.169000041707,-113.263429374495
-54.608613851433,105.859177552943,-113.551824419871
-55.1333025048238,106.035922252371,-112.879809871284
-54.7029603743476,107.673154841869,-114.145390663185
-54.5517633668899,106.632691484034,-114.857171280928
-55.4613569057356,107.325403882183,-111.740008665732
-59.1414113512241,101.824114944586,-121.300077065521
-61.6622598046305,106.700192733339,-118.938557388989
-59.5473278971146,105.839882181993,-120.302580881223
-58.3079436725733,102.927414812632,-122.11216653334
-58.9657042887843,105.777996683099,-120.229193766695
-57.0489292788278,108.401002540636,-120.210248695368
-58.494184214708,110.906213763312,-116.973886274317
-59.248765950014,112.067516019186,-116.992643412817
-57.8092621405325,113.304566657468,-116.26088157485
-58.5385117360683,111.37115214825,-115.906847455478
