Var1,Var2,Var3
-95.9550197796027,139.014593819142,-101.572182156112
-94.6981635282219,138.502425243501,-99.9336014300655
-99.5144001705463,139.935642919585,-99.5935548292522
-97.5015278847749,142.284118749685,-100.574004845142
-94.5561301031998,139.711975642622,-101.358107194455
-95.8573325788095,134.644774312146,-99.028858306319
-96.1408326622563,135.819584251937,-96.5789148638488
-99.240595032527,140.171715888383,-100.949659136165
-99.0045635240779,139.835744830343,-99.4012156959597
-95.6695507342459,137.517116329702,-100.186070861432
-93.5800450531266,130.171306164508,-100.431404762416
-95.6193144631898,130.003703585889,-100.306585441446
-95.807725755873,132.165947894214,-101.780676876115
-98.2452474585922,136.512724953336,-102.22065470724
-94.8395456345199,133.510196912368,-99.1273726307374
-94.3545464841988,132.562884030083,-101.694120226479
-94.6667976175585,134.085068707594,-99.2486099744587
-97.0143530052677,132.934454121127,-101.314026216199
-93.6306690355751,131.797938289668,-100.889324902738
-100.061462154668,136.285192598238,-98.909901985939
-98.847367403702,143.388110897246,-98.4376707657891
-101.622707411452,148.123406816951,-97.3660840614675
-97.6402064458451,142.903683123066,-97.8914692453494
-98.7549794149266,145.940880553315,-97.2117376178478
-100.291269888624,141.154988147435,-96.4025962293372
-98.0831171995965,137.740592400054,-102.680171433861
-97.411024166462,138.248116326612,-98.4342007753546
-96.5844319435678,139.41546064822,-100.707175137672
-94.4773901241247,136.481793876015,-97.9524974971521
-97.1371977978256,137.510046700986,-98.087293583973
-96.9714539998678,141.0046153639,-97.2884721456241
-101.420808469328,138.715898071517,-94.4206851010602
-97.6689430103387,138.824906703875,-96.3530743879826
-99.4089961524695,140.504602099071,-96.2394350036504
-97.5366250419378,137.739079741639,-95.6909131347478
-101.468317356724,138.138753402691,-102.155433498321
-103.081439028157,140.111839234109,-101.817841399307
-103.600072292541,136.326052095785,-101.386661479834
-102.470918447907,136.630752150865,-102.86085526182
-97.6830922635405,135.687704247196,-101.371798818605
-95.8798723986753,138.337940440483,-99.6560974629983
-93.7573651772357,134.790716824427,-99.2024645724006
-93.8227707951807,135.198531185692,-97.2392150854943
-96.3376779236968,134.374919915007,-96.6995909832756
-96.4892981527411,138.984421997444,-98.5471140335716
-95.7850245551074,137.763277261115,-97.3847741755723
-96.4659010154885,136.378780881773,-97.802148973826
-98.6979221496876,139.390470826571,-96.7581149690375
-94.0011648605389,135.526763683857,-97.4405811629392
-93.7154140924419,132.206565713014,-97.2438043941756
-95.0262209189783,136.147387525251,-99.1756481225987
-96.4103873259975,138.565735402995,-97.8069132461414
-95.2080652469728,135.354501155792,-98.8112017057611
-95.2702765407904,135.409418117443,-98.4537500853428
-94.5463122120579,131.306633072533,-98.6899412868157
-96.3102152597192,140.427423715456,-100.161084426304
-100.052279420025,139.095538022278,-99.1738745062497
-95.4968278301923,135.203979257035,-96.4525762556741
-98.8616363497491,141.416076246781,-98.5548874582111
-96.2766939676676,139.786847937779,-99.153882363368
