Var1,Var2,Var3
-61.9016581714638,97.4876236615918,-20.6852841633992
-64.3040904344304,101.111679166657,-19.6441696311108
-61.6651031542137,99.1620434604097,-20.9066522192325
-59.5191498023368,96.8941023795447,-20.2549425775206
-62.2596439859383,98.558948131275,-20.8567441737211
-58.4959922274141,95.1054553870645,-17.0946215047981
-59.5136871323183,97.5941357689589,-18.4758559897873
-59.5024833527226,96.9907001503978,-16.3869912716199
-59.3081721297639,96.0056851782455,-16.2899304631003
-59.0320380157925,98.0862286084002,-17.3075578891873
-60.1464518034224,95.0688476754402,-15.9352379295964
-57.5638880180801,97.3374491257722,-17.7377409190623
-59.2455244812535,97.9856247312274,-18.0594235134111
-60.9811105062296,100.778088602361,-17.7134124128919
-62.9427645005776,99.5017039575541,-16.784751965899
-59.5698164148486,98.9785382153287,-16.8394558507311
-62.1854061902092,98.694212485823,-16.2383709649795
-60.6628605811767,102.001166438354,-17.3505313480903
-59.7268982153743,97.9973662017567,-18.6504524086868
-59.5436680322425,99.4022896698358,-17.1556508072472
-58.1923690582623,95.7819512232113,-19.9973012887619
-61.8500676808871,99.1965276753726,-19.9045985633007
-58.8880895249334,96.9841353510399,-17.2055893382152
-57.8112332165862,96.4702464881749,-18.8340967406176
-57.74025598079,94.9565066625109,-18.5563853994167
-59.3316575026045,95.3156439300412,-18.2962741743271
-57.6846002516801,93.0266237563634,-18.0257007839779
-57.3568162429207,94.4095913775102,-17.2692537520053
-61.7245368855725,96.4808682193768,-19.2340729844057
-55.1978775071393,93.2714417520938,-18.4071819527035
-60.7763298585183,97.7069117683758,-19.7922466667502
-58.5981117170771,96.182538114379,-19.9668879747372
-57.2704091861389,95.5747891295868,-20.1336328620571
-57.1311294715073,95.7271391373354,-20.2247093796531
-60.0305395795159,97.1441796712145,-20.1794267985368
-62.2526820501243,96.4658944033781,-20.8729880790328
-63.7407216818344,100.455067201102,-20.8159596615681
-61.6531909426987,97.4626322597069,-21.8443897383145
-63.5830005980136,99.1390023568256,-20.6180505042958
-61.2001451936995,94.2867712639736,-20.3810026694853
-60.0038266297108,93.8880119091584,-17.4599496255914
-61.5395521357728,94.6441229834069,-19.1805198801176
-64.2384503086455,97.9694226392317,-18.2902858165898
-59.5862696417253,95.6734000348185,-18.0063060802499
-62.1091443685116,98.5767377230553,-19.0315318036627
-60.0022294914328,95.4665339110767,-19.6091236075304
-64.6870511293067,100.439206578553,-20.8741852831187
-56.657693902672,94.2926330117725,-19.7634343674035
-58.4489031375756,94.5403838974839,-19.968851062148
-59.7287821340433,95.4067927834381,-20.1873951964159
-61.4680234915478,96.7418305342475,-16.9088740614349
-62.5238306736829,98.5073224674439,-17.9718750931571
-63.0099370076645,98.5458901711263,-16.6927182991354
-60.0695401044965,95.591142842562,-16.6887965406124
-62.5196780386187,102.124647188093,-17.7984379948192
-62.2718494171294,102.69312536034,-17.1637439422527
-60.9648842086676,99.6415305230393,-16.8997164717195
-59.1561964335579,96.1499419125788,-18.5425380666396
-58.7787512165444,97.5328651202003,-17.3160324764484
-60.4388759523845,98.4082187183704,-17.9369730407625
