"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674981603824528E9,"2023-01-29 17:40:03.825 UTC+09:00"
"PAUSE",2.827723291673465E0,1.674981606652201E9,"2023-01-29 17:40:06.652 UTC+09:00"
