"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676995460433008E9,"2023-02-22 01:04:20.433 UTC+09:00"
"PAUSE",2.781924708338920E0,1.676995463214921E9,"2023-02-22 01:04:23.215 UTC+09:00"
