"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683137556401153E9,"2023-05-04 03:12:36.401 UTC+09:00"
"PAUSE",6.737311562499963E1,1.683137623773379E9,"2023-05-04 03:13:43.773 UTC+09:00"
