"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683201074680707E9,"2023-05-04 20:51:14.681 UTC+09:00"
"PAUSE",6.299192450000555E1,1.683201137673119E9,"2023-05-04 20:52:17.673 UTC+09:00"
