"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683186444250477E9,"2023-05-04 16:47:24.250 UTC+09:00"
"PAUSE",5.542140900000231E1,1.683186499670872E9,"2023-05-04 16:48:19.671 UTC+09:00"
