"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684471750094079E9,"2023-05-19 13:49:10.094 UTC+09:00"
"PAUSE",3.894558258333336E1,1.684471789039615E9,"2023-05-19 13:49:49.040 UTC+09:00"
