"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.681909487928032E9,"2023-04-19 22:04:47.928 UTC+09:00"
"PAUSE",8.784952124988195E0,1.681909496713100E9,"2023-04-19 22:04:56.713 UTC+09:00"
