"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684075984669189E9,"2023-05-14 23:53:04.669 UTC+09:00"
"PAUSE",4.113052895833243E1,1.684076025798986E9,"2023-05-14 23:53:45.799 UTC+09:00"
