state,time
1166,1
1479,0
1521,1
1937,0
2654,1
2967,0
3009,1
3552,0
4412,1
4720,0
4764,1
5160,0
5886,1
6187,0
6231,1
6897,0
7507,1
7815,0
7857,1
8537,0
