"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674465830602403E9,"2023-01-23 18:23:50.602 UTC+09:00"
"PAUSE",2.351198833333910E0,1.674465832953573E9,"2023-01-23 18:23:52.954 UTC+09:00"
