"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685254015091191E9,"2023-05-28 15:06:55.091 UTC+09:00"
"PAUSE",4.459808183333371E1,1.685254059689247E9,"2023-05-28 15:07:39.689 UTC+09:00"
