"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685255979537058E9,"2023-05-28 15:39:39.537 UTC+09:00"
"PAUSE",4.429727141666808E1,1.685256023834339E9,"2023-05-28 15:40:23.834 UTC+09:00"
