"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676358459828062E9,"2023-02-14 16:07:39.828 UTC+09:00"
"PAUSE",7.190823416691274E0,1.676358467018772E9,"2023-02-14 16:07:47.019 UTC+09:00"
