"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683190665727939E9,"2023-05-04 17:57:45.728 UTC+09:00"
"PAUSE",5.628231470833998E1,1.683190722010822E9,"2023-05-04 17:58:42.011 UTC+09:00"
