"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682838157098597E9,"2023-04-30 16:02:37.099 UTC+09:00"
"PAUSE",9.723492416669615E0,1.682838166822148E9,"2023-04-30 16:02:46.822 UTC+09:00"
