"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683376113906028E9,"2023-05-06 21:28:33.906 UTC+09:00"
"PAUSE",4.292445800000132E1,1.683376156829573E9,"2023-05-06 21:29:16.830 UTC+09:00"
