"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684646099394084E9,"2023-05-21 14:14:59.394 UTC+09:00"
"PAUSE",3.824059129167290E1,1.684646137634513E9,"2023-05-21 14:15:37.635 UTC+09:00"
